#mpa_vOct22_CHOCOPhlAnSGB_202403
#/data/choudhurya/miniconda/envs/mpa/bin/metaphlan demultiplexed/filtered-paired/9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3_S5_L002_R1_001.fastq.gz,demultiplexed/filtered-paired/9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3_S5_L002_R2_001.fastq.gz --bowtie2db /data/choudhurya/BowtieDB_new --bowtie2out MetaphlanAnalysis/BowTieOutput/filtered-paired/9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.bowtie2.bz2 --input_type fastq --nproc 28 -o MetaphlanAnalysis/Output/filtered-paired/9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.output.txt
#9569187 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	97.46953	
k__Archaea	2157	2.53047	
k__Bacteria|p__Firmicutes	2|1239	57.15023	
k__Bacteria|p__Bacteroidetes	2|976	34.82297	
k__Archaea|p__Euryarchaeota	2157|28890	2.53047	
k__Bacteria|p__Actinobacteria	2|201174	2.05726	
k__Bacteria|p__Proteobacteria	2|1224	1.71705	
k__Bacteria|p__Verrucomicrobia	2|74201	0.80662	
k__Bacteria|p__Lentisphaerae	2|256845	0.53373	
k__Bacteria|p__Synergistetes	2|508458	0.25839	
k__Bacteria|p__Fusobacteria	2|32066	0.10758	
k__Bacteria|p__Bacteria_unclassified	2|	0.0157	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	45.94777	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	33.78731	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	4.72232	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	2.53047	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	1.96153	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.92708	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.43783	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.03053	
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	1.01356	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.80662	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.78169	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.61724	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.5404	
k__Bacteria|p__Lentisphaerae|c__CFGB2378	2|256845|	0.53373	
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.39496	
k__Bacteria|p__Firmicutes|c__CFGB3069	2|1239|	0.352	
k__Bacteria|p__Firmicutes|c__CFGB3005	2|1239|	0.32744	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.25839	
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	0.22398	
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.20642	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.10758	
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.08983	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.08569	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.07223	
k__Bacteria|p__Firmicutes|c__CFGB1677	2|1239|	0.07179	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.04449	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.02846	
k__Bacteria|p__Firmicutes|c__CFGB3004	2|1239|	0.02332	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.02211	
k__Bacteria|p__Bacteria_unclassified|c__CFGB2989	2||	0.0157	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.01188	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00923	
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.00879	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.00485	
k__Bacteria|p__Firmicutes|c__CFGB9781	2|1239|	0.00281	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	40.52609	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	33.78731	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	4.72232	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	3.80639	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	2.53047	
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	2|1239||	1.96153	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.80975	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.54978	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.43783	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	1.03053	
k__Bacteria|p__Bacteroidetes|c__CFGB629|o__OFGB629	2|976||	1.01356	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.80662	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.78169	
